claim_id,policy_id,date_of_loss,report_date,segment,product_line,incurred_amount,paid_amount,outstanding_amount,status,period_month
CLM-2024-00220,POL-7098,2024-04-11,2024-05-23,Life,StopLoss,4408.71,2603.03,1805.6799999999998,Open,4
CLM-2024-00221,POL-3630,2024-11-24,2024-11-30,Life,StopLoss,1277.48,394.97,882.51,Open,11
CLM-2024-00222,POL-3004,2024-11-17,2024-12-05,Life,QuotaShare,61147.07,7982.29,53164.78,Open,11
CLM-2024-00223,POL-7281,2024-07-30,2024-08-17,Marine,QuotaShare,1426.65,1105.23,321.4200000000001,Open,7
CLM-2024-00224,POL-4537,2024-09-13,2024-09-25,Casualty,ExcessOfLoss,884.49,498.98,385.51,Open,9
CLM-2024-00225,POL-8307,2024-01-17,2024-01-22,Casualty,ExcessOfLoss,70652.39,10437.58,60214.81,Open,1
CLM-2024-00226,POL-4505,2024-01-15,2024-01-25,Marine,ExcessOfLoss,24235.94,8899.88,15336.06,Open,1
CLM-2024-00227,POL-7836,2024-12-04,2024-12-07,Marine,StopLoss,15117.44,10384.97,4732.470000000001,Open,12
CLM-2024-00228,POL-4022,2024-08-07,2024-09-24,Life,StopLoss,14666.86,12222.7,2444.16,Open,8
CLM-2024-00229,POL-9431,2024-12-01,2025-01-29,Life,QuotaShare,16942.62,5361.31,11581.309999999998,Open,12
CLM-2024-00230,POL-8570,2024-10-07,2024-12-29,Marine,StopLoss,32814.31,12215.79,20598.519999999997,Open,10
CLM-2024-00231,POL-3967,2024-05-15,2024-07-30,Life,ExcessOfLoss,7842.93,647.05,7195.88,Open,5
CLM-2024-00232,POL-4148,2024-04-11,2024-06-21,Property,QuotaShare,15105.43,8932.43,6173.0,Open,4
CLM-2024-00233,POL-6853,2024-05-19,2024-05-22,Property,ExcessOfLoss,8716.01,1149.91,7566.1,Open,5
CLM-2024-00234,POL-4620,2024-08-30,2024-10-09,Marine,StopLoss,13588.9,8830.95,4757.949999999999,Open,8
CLM-2024-00235,POL-6314,2024-02-15,2024-02-22,Life,StopLoss,37906.32,13571.21,24335.11,Open,2
CLM-2024-00236,POL-7447,2024-02-04,2024-05-03,Property,StopLoss,436.99,8.03,428.96000000000004,Open,2
CLM-2024-00237,POL-9380,2024-07-08,2024-07-27,Aviation,ExcessOfLoss,19788.0,8245.22,11542.78,Open,7
CLM-2024-00238,POL-3859,2024-10-25,2024-11-24,Casualty,QuotaShare,34654.33,34208.51,445.8199999999997,Open,10
CLM-2024-00239,POL-4222,2024-04-29,2024-06-30,Aviation,StopLoss,3883.87,145.76,3738.1099999999997,Open,4
CLM-2024-00240,POL-8853,2024-01-14,2024-01-25,Life,QuotaShare,16130.61,5819.44,10311.170000000002,Open,1
CLM-2024-00241,POL-3140,2024-04-09,2024-06-01,Casualty,QuotaShare,41772.58,36134.72,5637.860000000001,Open,4
CLM-2024-00242,POL-2979,2024-08-25,2024-09-29,Marine,ExcessOfLoss,14818.96,4995.19,9823.77,Open,8
CLM-2024-00243,POL-3559,2024-06-25,2024-09-18,Life,ExcessOfLoss,1437.3,304.09,1133.21,Open,6
CLM-2024-00244,POL-1618,2024-05-01,2024-06-10,Property,ExcessOfLoss,556.11,238.88,317.23,Open,5
CLM-2024-00245,POL-2934,2024-03-29,2024-04-30,Aviation,QuotaShare,5233.15,2998.63,2234.5199999999995,Open,3
CLM-2024-00246,POL-7503,2024-01-10,2024-01-28,Life,StopLoss,877.65,407.65,470.0,Open,1
CLM-2024-00247,POL-1205,2024-07-08,2024-09-03,Property,QuotaShare,84134.45,31868.45,52266.0,Open,7
CLM-2024-00248,POL-9805,2024-08-22,2024-10-10,Property,StopLoss,12608.29,10040.33,2567.960000000001,Open,8
CLM-2024-00249,POL-4266,2024-02-14,2024-05-13,Property,QuotaShare,6265.05,5209.13,1055.92,Open,2
CLM-2024-00250,POL-8383,2024-04-14,2024-04-18,Property,StopLoss,879.17,13.76,865.41,Open,4
CLM-2024-00251,POL-3424,2024-06-03,2024-08-05,Property,QuotaShare,18958.37,17580.25,1378.119999999999,Open,6
CLM-2024-00252,POL-6943,2024-05-17,2024-05-25,Aviation,QuotaShare,3088.63,184.64,2903.9900000000002,Open,5
CLM-2024-00253,POL-8719,2024-03-12,2024-04-26,Casualty,QuotaShare,925.59,66.5,859.09,Open,3
CLM-2024-00254,POL-5000,2024-05-10,2024-05-24,Casualty,ExcessOfLoss,1349.61,985.78,363.8299999999999,Open,5
CLM-2024-00255,POL-4082,2024-01-31,2024-02-10,Life,StopLoss,2411.95,490.44,1921.5099999999998,Open,1
CLM-2024-00256,POL-3132,2024-11-29,2024-12-04,Marine,ExcessOfLoss,2948.47,853.97,2094.5,Open,11
CLM-2024-00257,POL-3127,2024-07-17,2024-10-01,Casualty,ExcessOfLoss,23151.4,22010.3,1141.1000000000022,Open,7
CLM-2024-00258,POL-4752,2024-10-18,2024-12-18,Life,StopLoss,4224.94,869.84,3355.0999999999995,Open,10
CLM-2024-00259,POL-1666,2024-07-06,2024-07-21,Life,StopLoss,23623.01,204.34,23418.67,Open,7
CLM-2024-00260,POL-5945,2024-10-13,2024-11-05,Life,ExcessOfLoss,6715.75,1120.78,5594.97,Open,10
CLM-2024-00261,POL-6806,2024-03-11,2024-06-05,Life,QuotaShare,18654.73,2379.74,16274.99,Open,3
CLM-2024-00262,POL-1723,2024-01-05,2024-03-02,Casualty,StopLoss,18310.62,11577.06,6733.5599999999995,Open,1
CLM-2024-00263,POL-6542,2024-01-02,2024-02-02,Aviation,QuotaShare,18005.33,4745.69,13259.640000000003,Open,1
CLM-2024-00264,POL-9059,2024-09-30,2024-11-11,Property,ExcessOfLoss,8169.52,2042.81,6126.710000000001,Open,9
CLM-2024-00265,POL-8506,2024-05-11,2024-06-01,Marine,StopLoss,383.2,110.45,272.75,Open,5
CLM-2024-00266,POL-5348,2024-08-02,2024-08-14,Casualty,QuotaShare,49002.99,37188.59,11814.400000000001,Open,8
CLM-2024-00267,POL-7488,2024-02-18,2024-05-07,Life,QuotaShare,4861.03,1167.6,3693.43,Open,2
CLM-2024-00268,POL-1135,2024-01-20,2024-02-28,Life,StopLoss,964.61,3.14,961.47,Open,1
CLM-2024-00269,POL-1038,2024-02-22,2024-03-09,Life,StopLoss,603.42,129.06,474.35999999999996,Open,2
CLM-2024-00270,POL-5457,2024-07-31,2024-10-18,Marine,StopLoss,3131.68,2852.02,279.65999999999985,Open,7
CLM-2024-00271,POL-3191,2024-03-06,2024-04-21,Property,ExcessOfLoss,796.69,503.75,292.94000000000005,Open,3
CLM-2024-00272,POL-2834,2024-11-24,2024-12-03,Marine,StopLoss,1879.84,1077.33,802.51,Open,11
CLM-2024-00273,POL-7770,2024-01-06,2024-01-20,Property,StopLoss,10344.7,9660.14,684.5600000000013,Open,1
CLM-2024-00274,POL-4121,2024-10-18,2024-11-03,Marine,StopLoss,4489.38,63.48,4425.900000000001,Open,10
CLM-2024-00275,POL-2991,2024-11-13,2024-11-22,Aviation,StopLoss,5644.3,2207.67,3436.63,Open,11
CLM-2024-00276,POL-3991,2024-08-09,2024-08-13,Casualty,QuotaShare,1179221.96,1048478.97,130742.98999999999,Open,8
CLM-2024-00277,POL-2237,2024-11-05,2025-01-12,Property,StopLoss,5860.81,45.07,5815.740000000001,Open,11
CLM-2024-00278,POL-5465,2024-11-30,2024-12-21,Property,StopLoss,3841.69,1257.9,2583.79,Open,11
CLM-2024-00279,POL-6209,2024-03-30,2024-06-03,Property,StopLoss,631.49,548.01,83.48000000000002,Open,3
CLM-2024-00280,POL-9880,2024-04-13,2024-06-18,Aviation,ExcessOfLoss,51036.81,184.52,50852.29,Open,4
CLM-2024-00281,POL-6296,2024-04-23,2024-04-29,Life,ExcessOfLoss,316975.11,298184.79,18790.320000000007,Open,4
CLM-2024-00282,POL-5637,2024-02-20,2024-03-12,Life,ExcessOfLoss,25265.29,459.6,24805.690000000002,Open,2
CLM-2024-00283,POL-2426,2024-12-30,2024-12-31,Marine,ExcessOfLoss,7909.33,7143.72,765.6099999999997,Open,12
CLM-2024-00284,POL-3094,2024-10-23,2024-10-24,Marine,QuotaShare,8712.51,3862.53,4849.98,Open,10
CLM-2024-00285,POL-8640,2024-02-22,2024-03-08,Casualty,StopLoss,1925.39,1548.22,377.1700000000001,Open,2
CLM-2024-00286,POL-4160,2024-03-16,2024-03-22,Life,StopLoss,25376.94,6384.63,18992.309999999998,Open,3
CLM-2024-00287,POL-6518,2024-03-14,2024-04-18,Life,QuotaShare,12227.35,6602.53,5624.820000000001,Open,3
CLM-2024-00288,POL-2739,2024-01-04,2024-01-23,Aviation,StopLoss,5981.53,5542.17,439.3599999999997,Open,1
CLM-2024-00289,POL-4329,2024-03-20,2024-04-19,Life,QuotaShare,2445.29,924.39,1520.9,Open,3
CLM-2024-00290,POL-5899,2024-09-20,2024-09-26,Aviation,ExcessOfLoss,65778.2,60715.48,5062.719999999994,Open,9
CLM-2024-00291,POL-7224,2024-04-30,2024-06-12,Marine,StopLoss,5402.41,2896.88,2505.5299999999997,Open,4
CLM-2024-00292,POL-6727,2024-02-17,2024-04-13,Aviation,StopLoss,863.92,592.92,271.0,Open,2
CLM-2024-00293,POL-8512,2024-11-28,2025-02-13,Life,QuotaShare,931.83,853.78,78.05000000000007,Open,11
CLM-2024-00294,POL-9617,2024-06-22,2024-08-16,Marine,QuotaShare,51677.0,29047.93,22629.07,Open,6
CLM-2024-00295,POL-5085,2024-02-26,2024-04-19,Casualty,ExcessOfLoss,47371.99,10358.32,37013.67,Open,2
CLM-2024-00296,POL-4233,2024-04-27,2024-07-02,Life,StopLoss,624.81,259.99,364.81999999999994,Open,4
CLM-2024-00297,POL-2840,2024-07-14,2024-09-19,Casualty,QuotaShare,33934.65,16914.42,17020.230000000003,Open,7
CLM-2024-00298,POL-1038,2024-05-27,2024-06-30,Aviation,ExcessOfLoss,5316.75,1554.54,3762.21,Open,5
CLM-2024-00299,POL-4692,2024-02-28,2024-05-15,Casualty,QuotaShare,13530.13,13427.29,102.83999999999833,Open,2
CLM-2024-00300,POL-8301,2024-02-14,2024-04-30,Casualty,QuotaShare,19930.82,11179.33,8751.49,Open,2
CLM-2024-00301,POL-7267,2024-10-06,2024-12-16,Casualty,StopLoss,3360.12,1676.96,1683.1599999999999,Open,10
CLM-2024-00302,POL-7413,2024-06-14,2024-07-23,Aviation,QuotaShare,3096.85,275.93,2820.92,Open,6
CLM-2024-00303,POL-4046,2024-07-22,2024-10-09,Casualty,StopLoss,8306.65,4440.1,3866.5499999999993,Open,7
CLM-2024-00304,POL-9953,2024-07-30,2024-08-13,Property,QuotaShare,17461.21,16641.61,819.5999999999985,Open,7
CLM-2024-00305,POL-5075,2024-11-19,2025-02-01,Aviation,QuotaShare,1377.85,1337.79,40.059999999999945,Open,11
CLM-2024-00306,POL-8659,2024-10-12,2024-11-19,Property,QuotaShare,6432.05,1230.38,5201.67,Open,10
CLM-2024-00307,POL-7837,2024-08-17,2024-10-30,Property,ExcessOfLoss,10387.34,7790.96,2596.38,Open,8
CLM-2024-00308,POL-9400,2024-01-21,2024-01-29,Life,ExcessOfLoss,49055.08,22231.27,26823.81,Open,1
CLM-2024-00309,POL-8590,2024-01-13,2024-02-08,Marine,QuotaShare,20156.02,11901.31,8254.710000000001,Open,1
CLM-2024-00310,POL-6717,2024-04-29,2024-05-27,Life,ExcessOfLoss,28308.16,18927.77,9380.39,Open,4
CLM-2024-00311,POL-9015,2024-05-25,2024-06-06,Marine,QuotaShare,7055.86,6800.57,255.28999999999996,Open,5
CLM-2024-00312,POL-3598,2024-11-30,2024-12-12,Aviation,ExcessOfLoss,8346.35,8089.93,256.4200000000001,Open,11
CLM-2024-00313,POL-5930,2024-09-13,2024-10-14,Aviation,QuotaShare,41001.91,38747.82,2254.090000000004,Open,9
CLM-2024-00314,POL-1082,2024-09-03,2024-11-30,Life,ExcessOfLoss,3928.35,1318.6,2609.75,Open,9
CLM-2024-00315,POL-2496,2024-06-25,2024-07-11,Property,ExcessOfLoss,8651.36,6942.18,1709.1800000000003,Open,6
CLM-2024-00316,POL-3214,2024-02-05,2024-04-22,Casualty,ExcessOfLoss,4477.84,4222.12,255.72000000000025,Open,2
CLM-2024-00317,POL-8281,2024-06-30,2024-08-07,Casualty,ExcessOfLoss,756.87,326.28,430.59000000000003,Open,6
CLM-2024-00318,POL-1523,2024-02-14,2024-02-25,Life,QuotaShare,20125.66,12347.04,7778.619999999999,Open,2
CLM-2024-00319,POL-1283,2024-10-03,2024-10-05,Casualty,StopLoss,25058.09,5459.85,19598.239999999998,Open,10
CLM-2024-00320,POL-9589,2024-03-13,2024-03-26,Casualty,QuotaShare,1450.0,1135.47,314.53,Open,3
CLM-2024-00321,POL-1437,2024-09-30,2024-11-07,Aviation,StopLoss,8423.08,779.3,7643.78,Open,9
CLM-2024-00322,POL-4380,2024-03-22,2024-04-01,Aviation,StopLoss,114487.69,26610.62,87877.07,Open,3
CLM-2024-00323,POL-6549,2024-08-23,2024-10-14,Aviation,StopLoss,7283.71,6653.09,630.6199999999999,Open,8
CLM-2024-00324,POL-2968,2024-02-25,2024-03-02,Life,StopLoss,1859.29,1089.06,770.23,Open,2
CLM-2024-00325,POL-8131,2024-10-24,2024-11-06,Casualty,ExcessOfLoss,5352.86,1624.92,3727.9399999999996,Open,10
CLM-2024-00326,POL-2574,2024-03-06,2024-03-11,Marine,QuotaShare,7278.17,375.68,6902.49,Open,3
CLM-2024-00327,POL-5453,2024-08-01,2024-10-15,Aviation,QuotaShare,3544.77,905.5,2639.27,Open,8
CLM-2024-00328,POL-9476,2024-11-08,2024-11-14,Marine,QuotaShare,1968.44,1550.5,417.94000000000005,Open,11
CLM-2024-00329,POL-5097,2024-10-28,2024-11-19,Casualty,StopLoss,7118.64,3992.6,3126.0400000000004,Open,10
CLM-2024-00330,POL-2794,2024-05-22,2024-06-15,Marine,QuotaShare,1189.99,1121.96,68.02999999999997,Open,5
CLM-2024-00331,POL-3198,2024-09-08,2024-09-28,Casualty,QuotaShare,5023.44,1953.22,3070.2199999999993,Open,9
CLM-2024-00332,POL-1403,2024-03-07,2024-03-31,Aviation,StopLoss,909.97,609.69,300.28,Open,3
CLM-2024-00333,POL-8435,2024-12-11,2025-01-15,Property,QuotaShare,20166.24,6390.12,13776.120000000003,Open,12
CLM-2024-00334,POL-9090,2024-04-27,2024-06-22,Property,QuotaShare,3724.91,1519.14,2205.7699999999995,Open,4
CLM-2024-00335,POL-4694,2024-08-03,2024-10-10,Casualty,StopLoss,10704.51,195.12,10509.39,Open,8
CLM-2024-00336,POL-1159,2024-12-01,2025-01-12,Property,StopLoss,7959.8,3768.84,4190.96,Open,12
CLM-2024-00337,POL-9711,2024-01-16,2024-02-24,Property,QuotaShare,11306.78,5902.93,5403.85,Open,1
CLM-2024-00338,POL-7223,2024-08-27,2024-09-19,Casualty,ExcessOfLoss,10448.09,5630.79,4817.3,Open,8
CLM-2024-00339,POL-3141,2024-08-04,2024-10-06,Marine,StopLoss,49467.8,16072.29,33395.51,Open,8
CLM-2024-00340,POL-3614,2024-09-20,2024-10-11,Life,QuotaShare,12041.24,6166.83,5874.41,Open,9
CLM-2024-00341,POL-2771,2024-03-28,2024-04-06,Marine,QuotaShare,6758.88,4880.84,1878.04,Open,3
CLM-2024-00342,POL-3805,2024-06-24,2024-09-11,Casualty,StopLoss,4467.24,3069.76,1397.4799999999996,Open,6
CLM-2024-00343,POL-8069,2024-07-29,2024-09-14,Property,StopLoss,6770.82,2298.92,4471.9,Open,7
CLM-2024-00344,POL-6993,2024-05-15,2024-05-24,Marine,ExcessOfLoss,8436.56,3615.34,4821.219999999999,Open,5
CLM-2024-00345,POL-2041,2024-12-03,2024-12-09,Marine,ExcessOfLoss,18272.3,12260.53,6011.769999999999,Open,12
CLM-2024-00346,POL-2605,2024-03-06,2024-03-23,Aviation,QuotaShare,6383.36,5829.92,553.4399999999996,Open,3
CLM-2024-00347,POL-2418,2024-06-23,2024-08-15,Casualty,QuotaShare,38429.29,33005.32,5423.970000000001,Open,6
CLM-2024-00348,POL-5041,2024-06-04,2024-07-19,Life,QuotaShare,18656.01,18551.89,104.11999999999898,Open,6
CLM-2024-00349,POL-6114,2024-04-03,2024-05-14,Property,ExcessOfLoss,1006.18,365.5,640.68,Open,4
CLM-2024-00350,POL-1469,2024-10-18,2024-10-30,Marine,StopLoss,2592.94,2386.31,206.6300000000001,Open,10
CLM-2024-00351,POL-4837,2024-08-20,2024-09-04,Property,ExcessOfLoss,1607.71,1131.28,476.43000000000006,Open,8
CLM-2024-00352,POL-9470,2024-02-14,2024-04-22,Life,StopLoss,20504.0,11263.52,9240.48,Open,2
CLM-2024-00353,POL-8834,2024-01-10,2024-03-20,Life,ExcessOfLoss,7777.91,26.51,7751.4,Open,1
CLM-2024-00354,POL-6052,2024-03-02,2024-03-04,Marine,QuotaShare,114005.84,61410.47,52595.369999999995,Open,3
CLM-2024-00355,POL-6790,2024-03-10,2024-05-20,Marine,ExcessOfLoss,2890.1,2867.26,22.83999999999969,Open,3
CLM-2024-00356,POL-4683,2024-06-02,2024-07-31,Marine,QuotaShare,78139.48,35824.7,42314.78,Open,6
CLM-2024-00357,POL-5780,2024-07-24,2024-08-23,Aviation,StopLoss,4718.73,3652.1,1066.6299999999997,Open,7
CLM-2024-00358,POL-6810,2024-12-13,2024-12-16,Life,StopLoss,30766.57,22765.5,8001.07,Open,12
CLM-2024-00359,POL-1831,2024-12-23,2025-01-27,Property,ExcessOfLoss,2818.22,671.72,2146.5,Open,12
CLM-2024-00360,POL-4087,2024-08-12,2024-08-30,Casualty,QuotaShare,2625.39,1784.02,841.3699999999999,Open,8
CLM-2024-00361,POL-7474,2024-05-21,2024-06-25,Marine,ExcessOfLoss,22744.19,11100.77,11643.419999999998,Open,5
CLM-2024-00362,POL-3838,2024-05-11,2024-05-17,Casualty,StopLoss,1248.87,1141.9,106.9699999999998,Open,5
CLM-2024-00363,POL-8556,2024-11-19,2025-02-08,Property,ExcessOfLoss,9536.75,238.31,9298.44,Open,11
CLM-2024-00364,POL-5775,2024-10-28,2024-11-28,Aviation,StopLoss,13366.0,10045.71,3320.290000000001,Open,10
CLM-2024-00365,POL-3958,2024-04-08,2024-04-19,Life,QuotaShare,1771.82,948.02,823.8,Open,4
CLM-2024-00366,POL-9774,2024-05-04,2024-07-24,Property,QuotaShare,10099.75,788.58,9311.17,Open,5
CLM-2024-00367,POL-3222,2024-01-14,2024-02-13,Marine,StopLoss,19802.58,4901.39,14901.190000000002,Open,1
CLM-2024-00368,POL-2060,2024-08-09,2024-10-14,Aviation,QuotaShare,3531.23,2516.25,1014.98,Open,8
CLM-2024-00369,POL-6056,2024-06-23,2024-07-01,Life,QuotaShare,5928.58,5457.35,471.22999999999956,Open,6
CLM-2024-00370,POL-6464,2024-05-28,2024-07-19,Aviation,StopLoss,26716.73,16634.52,10082.21,Open,5
CLM-2024-00371,POL-7386,2024-09-25,2024-12-08,Property,QuotaShare,29992.58,1853.37,28139.210000000003,Open,9
CLM-2024-00372,POL-5229,2024-02-14,2024-02-22,Casualty,QuotaShare,7023.84,1059.13,5964.71,Open,2
CLM-2024-00373,POL-7814,2024-03-21,2024-04-12,Marine,ExcessOfLoss,17311.93,13118.47,4193.460000000001,Open,3
CLM-2024-00374,POL-7868,2024-02-13,2024-03-31,Aviation,QuotaShare,1450.79,31.88,1418.9099999999999,Open,2
CLM-2024-00375,POL-8422,2024-07-01,2024-08-31,Marine,QuotaShare,9781.55,8956.41,825.1399999999994,Open,7
CLM-2024-00376,POL-7922,2024-10-07,2024-11-26,Aviation,StopLoss,8963.6,7099.99,1863.6100000000006,Open,10
CLM-2024-00377,POL-4691,2024-06-18,2024-06-29,Property,QuotaShare,9277.78,2244.17,7033.610000000001,Open,6
CLM-2024-00378,POL-9637,2024-08-16,2024-09-05,Marine,ExcessOfLoss,9050.5,5864.82,3185.6800000000003,Open,8
CLM-2024-00379,POL-1962,2024-04-16,2024-04-19,Aviation,ExcessOfLoss,20792.93,785.26,20007.670000000002,Open,4
CLM-2024-00380,POL-6730,2024-03-24,2024-04-22,Marine,StopLoss,245659.92,196322.63,49337.29000000001,Open,3
CLM-2024-00381,POL-2226,2024-04-17,2024-06-05,Property,QuotaShare,7439.17,7177.13,262.03999999999996,Open,4
CLM-2024-00382,POL-5077,2024-04-10,2024-05-25,Property,QuotaShare,2602.68,1218.56,1384.12,Open,4
CLM-2024-00383,POL-4824,2024-10-12,2024-12-13,Marine,QuotaShare,4292.25,3290.96,1001.29,Open,10
CLM-2024-00384,POL-8801,2024-10-28,2024-12-04,Property,ExcessOfLoss,409773.4,55698.36,354075.04000000004,Open,10
CLM-2024-00385,POL-7151,2024-07-02,2024-07-21,Marine,ExcessOfLoss,35316.7,13179.3,22137.399999999998,Open,7
CLM-2024-00386,POL-7935,2024-03-15,2024-04-14,Marine,ExcessOfLoss,20672.77,12820.97,7851.800000000001,Open,3
CLM-2024-00387,POL-9895,2024-02-18,2024-04-24,Property,StopLoss,2057.49,1144.55,912.9399999999998,Open,2
CLM-2024-00388,POL-1063,2024-02-26,2024-04-17,Property,QuotaShare,4053.28,1442.29,2610.9900000000002,Open,2
CLM-2024-00389,POL-8640,2024-02-22,2024-05-15,Property,StopLoss,267773.82,105223.26,162550.56,Open,2
CLM-2024-00390,POL-7092,2024-09-06,2024-10-07,Life,ExcessOfLoss,5394.05,3039.82,2354.23,Open,9
CLM-2024-00391,POL-3499,2024-04-22,2024-06-12,Marine,ExcessOfLoss,8075.59,3378.57,4697.02,Open,4
CLM-2024-00392,POL-7190,2024-08-12,2024-09-06,Life,StopLoss,3697.04,259.83,3437.21,Open,8
CLM-2024-00393,POL-8397,2024-07-26,2024-10-16,Life,ExcessOfLoss,36014.66,6994.09,29020.570000000003,Open,7
CLM-2024-00394,POL-4247,2024-05-15,2024-07-15,Casualty,QuotaShare,72365.2,10521.91,61843.28999999999,Open,5
CLM-2024-00395,POL-3102,2024-10-13,2024-10-21,Property,StopLoss,10639.83,9916.46,723.3700000000008,Open,10
CLM-2024-00396,POL-5613,2024-08-02,2024-09-29,Life,StopLoss,67271.77,54348.87,12922.900000000001,Open,8
CLM-2024-00397,POL-6729,2024-03-07,2024-03-13,Marine,ExcessOfLoss,4851.12,4808.09,43.029999999999745,Open,3
CLM-2024-00398,POL-8070,2024-09-13,2024-10-09,Marine,QuotaShare,5873.93,224.11,5649.820000000001,Open,9
CLM-2024-00399,POL-4455,2024-06-25,2024-07-16,Life,ExcessOfLoss,6536.8,1502.6,5034.200000000001,Open,6
CLM-2024-00400,POL-8279,2024-04-07,2024-05-10,Life,StopLoss,32396.08,12788.27,19607.81,Open,4
CLM-2024-00401,POL-2065,2024-06-19,2024-06-30,Aviation,ExcessOfLoss,41913.21,9760.97,32152.239999999998,Open,6
CLM-2024-00402,POL-8090,2024-02-21,2024-02-26,Aviation,StopLoss,6939.96,1145.67,5794.29,Open,2
CLM-2024-00403,POL-8693,2024-09-26,2024-10-16,Property,ExcessOfLoss,45185.32,31125.87,14059.45,Open,9
CLM-2024-00404,POL-9799,2024-09-01,2024-11-09,Marine,StopLoss,49606.44,28066.08,21540.36,Open,9
CLM-2024-00405,POL-8828,2024-04-26,2024-06-18,Marine,ExcessOfLoss,26130.14,26040.54,89.59999999999854,Open,4
CLM-2024-00406,POL-7756,2024-06-02,2024-06-12,Aviation,ExcessOfLoss,331282.49,294098.4,37184.08999999997,Open,6
CLM-2024-00407,POL-4088,2024-03-29,2024-04-19,Aviation,QuotaShare,24688.15,4025.97,20662.18,Open,3
CLM-2024-00408,POL-8327,2024-05-23,2024-07-26,Marine,StopLoss,8470.48,6478.6,1991.8799999999992,Open,5
CLM-2024-00409,POL-5148,2024-09-05,2024-10-21,Marine,StopLoss,6996.25,6022.45,973.8000000000002,Open,9
CLM-2024-00410,POL-3719,2024-04-26,2024-05-31,Aviation,StopLoss,6376.03,505.15,5870.88,Open,4
CLM-2024-00411,POL-7794,2024-11-24,2025-02-01,Marine,ExcessOfLoss,19232.02,4638.32,14593.7,Open,11
CLM-2024-00412,POL-7312,2024-01-23,2024-02-02,Property,StopLoss,30268.48,12110.11,18158.37,Open,1
CLM-2024-00413,POL-9318,2024-05-10,2024-06-25,Life,StopLoss,15321.78,14247.9,1073.880000000001,Open,5
CLM-2024-00414,POL-6831,2024-02-04,2024-04-01,Aviation,QuotaShare,9352.0,2814.73,6537.27,Open,2
CLM-2024-00415,POL-4513,2024-01-15,2024-02-22,Life,ExcessOfLoss,59022.33,54034.22,4988.110000000001,Open,1
CLM-2024-00416,POL-3834,2024-11-27,2024-12-22,Casualty,QuotaShare,1877.05,481.95,1395.1,Open,11
CLM-2024-00417,POL-6988,2024-08-21,2024-11-11,Life,StopLoss,5950.41,1202.07,4748.34,Open,8
CLM-2024-00418,POL-2769,2024-08-20,2024-08-21,Aviation,ExcessOfLoss,236.55,171.16,65.39000000000001,Open,8
CLM-2024-00419,POL-2477,2024-02-17,2024-05-17,Casualty,StopLoss,2947.52,2468.32,479.1999999999998,Open,2
CLM-2024-00420,POL-8664,2024-07-22,2024-08-30,Marine,QuotaShare,15052.05,10434.8,4617.25,Open,7
CLM-2024-00421,POL-3700,2024-08-04,2024-09-25,Marine,StopLoss,2611.55,708.62,1902.9300000000003,Open,8
CLM-2024-00422,POL-1496,2024-09-28,2024-11-09,Aviation,ExcessOfLoss,1150.26,8.3,1141.96,Open,9
CLM-2024-00423,POL-1286,2024-08-27,2024-11-05,Aviation,ExcessOfLoss,23419.84,12944.6,10475.24,Open,8
CLM-2024-00424,POL-6962,2024-08-13,2024-08-25,Life,StopLoss,3099.52,1514.33,1585.19,Open,8
CLM-2024-00425,POL-3770,2024-03-12,2024-06-01,Property,StopLoss,30367.39,18210.66,12156.73,Open,3
CLM-2024-00426,POL-2207,2024-09-06,2024-12-04,Marine,ExcessOfLoss,1387.32,333.13,1054.19,Open,9
CLM-2024-00427,POL-1976,2024-02-08,2024-03-22,Marine,StopLoss,2785.36,2279.57,505.78999999999996,Open,2
CLM-2024-00428,POL-4827,2024-11-14,2024-12-02,Marine,ExcessOfLoss,16164.16,10884.25,5279.91,Open,11
CLM-2024-00429,POL-5034,2024-04-01,2024-06-29,Life,StopLoss,3089.63,1211.81,1877.8200000000002,Open,4
CLM-2024-00430,POL-3289,2024-03-13,2024-05-01,Marine,StopLoss,2171.21,188.36,1982.85,Open,3
CLM-2024-00431,POL-9177,2024-05-12,2024-08-09,Life,ExcessOfLoss,627.64,70.06,557.5799999999999,Open,5
CLM-2024-00432,POL-3848,2024-08-23,2024-08-29,Marine,QuotaShare,13911.98,13431.17,480.8099999999995,Open,8
CLM-2024-00433,POL-7164,2024-10-07,2024-10-12,Marine,QuotaShare,32283.15,3452.54,28830.61,Open,10
CLM-2024-00434,POL-5551,2024-02-06,2024-04-06,Aviation,ExcessOfLoss,2468.69,1290.71,1177.98,Open,2
CLM-2024-00435,POL-7776,2024-10-09,2024-10-31,Casualty,QuotaShare,7710.17,5678.28,2031.8900000000003,Open,10
CLM-2024-00436,POL-2792,2024-08-05,2024-09-04,Aviation,ExcessOfLoss,691.48,78.82,612.6600000000001,Open,8
CLM-2024-00437,POL-4002,2024-06-29,2024-07-20,Casualty,QuotaShare,3981.51,3057.06,924.4500000000003,Open,6
CLM-2024-00438,POL-5608,2024-08-24,2024-09-28,Marine,QuotaShare,23259.68,61.03,23198.65,Open,8
CLM-2024-00439,POL-2592,2024-03-12,2024-04-02,Aviation,ExcessOfLoss,8301.27,8088.3,212.97000000000025,Open,3
CLM-2024-00440,POL-4895,2024-09-17,2024-10-19,Property,QuotaShare,42004.67,15346.44,26658.229999999996,Open,9
